Aménageur;Opérateur;Enseigne;Id station;Nom Station;Adresse;Code INSEE;Nombre Points de charge;ID Points de charge;Puissance délivrée;Type de prise;Condition d'accès;Accessibilité;Observations;Date de Mise à Jour;Source;Coordonnees;Code Officiel Région;Code Officiel Département;Code EPCI;Nom de l'EPCI;Commune;Nom de la région;Nom du département
Peugeot Bruay;DRIVECO;Peugeot Bruay;FR*G44*PSOFIDAPEUGEOT62700*1;Peugeot Bruay;Avenue de la Libération Zade la Porte Nord 62700 Bruay-la-Buissière;62178;4;FR*G44*E10373*P2;22.08;T2;Gratuit;24/24 7/7 jours;;2021-03-03;https://www.data.gouv.fr/fr/datasets/liste-des-bornes-de-recharge-ouvertes-au-public/#resource-5f59d7ca-1b75-4974-bde5-fd9a3b42177d;50.496948, 2.58142;32;62;200072460;CA de Béthune-Bruay,Artois-Lys Romane;Bruay-la-Buissière;HAUTS DE FRANCE;PAS DE CALAIS
Peugeot Dunkerque;DRIVECO;Peugeot Dunkerque;FR*G44*PSOFIDAPEUGEOT59210*2;Peugeot Dunkerque;5 Route de Bergues 59210 Coudekerque-Branche;59155;6;FR*G44*E10377*P2;22.08;T2;Gratuit;24/24 7/7 jours;;2021-03-03;https://www.data.gouv.fr/fr/datasets/liste-des-bornes-de-recharge-ouvertes-au-public/#resource-5f59d7ca-1b75-4974-bde5-fd9a3b42177d;51.021, 2.37514;32;59;245900428;CU de Dunkerque;Coudekerque-Branche;HAUTS DE FRANCE;NORD
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E0240825A;0025 - Parking de la Gare;Parking de la Gare 02000 LAON;02408;2;FR*S02*E0240825A1;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.570582, 3.624099;32;02;200043495;CA du Pays de Laon;Laon;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*P0272253;0053 - Espace gouraud, allée Olivier Messiaen;Espace gouraud, allée Olivier Messiaen, parking Aérien 02200 SOISSONS;02722;2;FR*S02*E0272253A;22.0;EF-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2017-01-20;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-cd04822a-97ac-4291-9c50-6207764ea73b;49.37673066, 3.317266547;32;02;240200477;CA GrandSoissons Agglomération;Soissons;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E0257864A;0064 - Caverne du Dragon;Caverne du Dragon. chemin des dames RD18CD 02160 OULCHES LA VALLEE FOULON;02578;2;FR*S02*E0257864A2;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.263006, 3.436012;32;02;240200592;CC du Chemin des Dames;Oulches-la-Vallée-Foulon;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E02141126A;0126 - Rue Sainte Geneviève;Rue Sainte Geneviève 02260 LA CAPELLE;02141;2;FR*S02*E02141126A2;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.972911, 3.919278;32;02;240200444;CC de la Thiérache du Centre;La Capelle;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E0217319A;0019 - Rue des Remparts;rue des remparts 02300 CHAUNY;02173;2;FR*S02*E0217319A1;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.612791, 3.220827;32;02;200071785;CA Chauny-Tergnier-La Fère;Chauny;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E0255529A;0029 - Place du Marché;Place du marché 02310 NOGENT L'ARTAUD;02555;2;FR*S02*E0255529A2;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;48.96556, 3.322766;32;02;240200584;CC du Canton de Charly-sur-Marne;Nogent-l'Artaud;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E02120115A;0115 - Rue du Bac;Rue du Bac 02220 BRENELLE;02120;2;FR*S02*E02120115A1;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.365281, 3.541069;32;02;240200501;CC du Val de l'Aisne;Brenelle;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*P0215862;0062 - Cap Aisne;Cap Aisne, rue du chemin des dames, D967 02860 CHAMOUILLE;02158;2;FR*S02*E0215862A;22.0;EF-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2017-01-20;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-cd04822a-97ac-4291-9c50-6207764ea73b;49.46989905, 3.668968556;32;02;200043495;CA du Pays de Laon;Chamouille;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E02064107A;0107 - Rue de Septmonts;Rue de Septmonts 02200 BELLEU;02064;2;FR*S02*E02064107A1;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.358731, 3.334916;32;02;240200477;CA GrandSoissons Agglomération;Belleu;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*P0272241;0041 - Place de l'évéché;Place de l'évéché 02200 SOISSONS;02722;2;FR*S02*E0272241A;22.0;EF-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2017-01-20;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-cd04822a-97ac-4291-9c50-6207764ea73b;49.38026628, 3.325881447;32;02;240200477;CA GrandSoissons Agglomération;Soissons;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E0240858A;0058 - promenade de la couloire;Promenade de la Couloire 02000 LAON;02408;2;FR*S02*E0240858A2;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.561844, 3.627316;32;02;200043495;CA du Pays de Laon;Laon;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*P0224374;0074-avenue du général Patton;Avenue du général Patton 02880 Crouy;02243;2;FR*S02*E0224374A;22.0;EF-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge- installation en cours;2017-01-20;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-cd04822a-97ac-4291-9c50-6207764ea73b;49.23565054, 3.219130617;32;02;240200477;CA GrandSoissons Agglomération;Crouy;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E0233468A;0068 - parking rue laurent cavalier;parking rue laurent Cavalier 02230 FRESNOY LE GRAND;02334;2;FR*S02*E0233468A1;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.9464, 3.4159;32;02;240200493;CC du Pays du Vermandois;Fresnoy-le-Grand;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E0240857A;0057 - Parc Foch;Parc Foch 02000 LAON;02408;2;FR*S02*E0240857A2;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.556729, 3.603233;32;02;200043495;CA du Pays de Laon;Laon;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E026913A;0003 - GARE1;Place André BAUDEZ 02100 SAINT QUENTIN;02691;2;FR*S02*E026913A2;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.840657, 3.298433;32;02;200071892;CA du Saint-Quentinois;Saint-Quentin;HAUTS DE FRANCE;AISNE
Volkswagen Bruay;DRIVECO;Volkswagen Bruay;FR*G48*PSAIPVOLKSWAGEN59860*1;Volkswagen Bruay;1 rue du Président Lecuyer 59860 Bruay-Sur-l'Escaut;59112;3;FR*G48*E10511*P2;22.08;T2;Gratuit;24/24 7/7 jours;;2021-03-03;https://www.data.gouv.fr/fr/datasets/liste-des-bornes-de-recharge-ouvertes-au-public/#resource-5f59d7ca-1b75-4974-bde5-fd9a3b42177d;50.389708, 3.548711;32;59;245901160;CA Valenciennes Métropole;Bruay-sur-l'Escaut;HAUTS DE FRANCE;NORD
Volvo Roncq;DRIVECO;Volvo Roncq;FR*G46*PDUGARDINVOLVO59223*1;Volvo Roncq;Rue du Dronckaert 59223 Roncq;59508;10;FR*G46*E10445*P2;22.08;T2;Gratuit;24/24 7/7 jours;;2021-03-03;https://www.data.gouv.fr/fr/datasets/liste-des-bornes-de-recharge-ouvertes-au-public/#resource-5f59d7ca-1b75-4974-bde5-fd9a3b42177d;50.74581, 3.136828;32;59;200093201;Métropole Européenne de Lille;Roncq;HAUTS DE FRANCE;NORD
Volvo Valenciennes;DRIVECO;Volvo Valenciennes;FR*G46*PDUGARDINVOLVO59300*1;Volvo Valenciennes;Rue Jules Mousseron 59300 Aulnoy-Lez-Valenciennes;59032;9;FR*G46*E10448*P1;22.08;EF, T2;Gratuit;24/24 7/7 jours;;2021-03-03;https://www.data.gouv.fr/fr/datasets/liste-des-bornes-de-recharge-ouvertes-au-public/#resource-5f59d7ca-1b75-4974-bde5-fd9a3b42177d;50.330694, 3.514288;32;59;245901160;CA Valenciennes Métropole;Aulnoy-lez-Valenciennes;HAUTS DE FRANCE;NORD
SE60;Freshmile;Mouv'Oise;FR*S60*PRANTIGNY;Rantigny, République;Place de la République 60290 France;60524;2;FR*S60*EQMNA*1;22.0;T2 - E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.3294, 2.44095;32;60;246000129;CC du Liancourtois;Rantigny;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PBAILLANDO;Bailleul-sur-Thérain, Maurice Segonds;Place Maurice Segonds 60930 Bailleul-sur-Thérain;60041;2;FR*S60*EAKKG*2;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.3833, 2.22365;32;60;200067999;CA du Beauvaisis;Bailleul-sur-Thérain;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PNOAILLES;Noailles, Paris;Rue de Paris 60430 Noailles;60462;2;FR*S60*EQQPU*2;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.3232, 2.20158;32;60;200067973;CC Thelloise;Noailles;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*P*YCHH*YCHH;Lachapelle aux Pots;Rue de la gare 60650 Lachapelle aux Pots;60333;2;FR*S60*EYCHH *1;22.0;T2 - E/F;Gratuit;24h/24;Navigateur application badge;2017-10-24;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-876c684c-a7c4-4112-acec-1f296314e03f;49.4442, 1.90068;32;60;246000913;CC du Pays de Bray;Lachapelle-aux-Pots;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PBURY;Bury , Pillon Crouzet;60 rue Pillon Crouzet 60250 Bury;60116;2;FR*S60*EAXYH*1;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.3138, 2.34366;32;60;246000376;CC du Clermontois;Bury;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PMILLY;Milly-sur-Thérain, Dieppe;32 Rue de Dieppe 60112 Milly-sur-Thérain;60403;2;FR*S60*EXAYT*1;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.5019, 1.99773;32;60;200067999;CA du Beauvaisis;Milly-sur-Thérain;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PVRGNNE;Lamorlaye, Château;36 rue Michel Bléré 60260 Lamorlaye;60346;2;FR*S60*EGJBQ*2;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-05-17;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.1528, 2.44243;32;60;246000764;CC de l'Aire Cantilienne;Lamorlaye;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PSENLISORD;Senlis, Ordener;6 rue des Jardiniers 60300 Senlis;60612;2;FR*S60*EBPJH*1;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.2012, 2.58248;32;60;200066975;CC Senlis Sud Oise;Senlis;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PBORNEL;Bornel, Gambetta;7 Rue Gambetta 60540 Bornel;60088;2;FR*S60*EYBVE*1;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.1986, 2.20703;32;60;246000582;CC des Sablons;Bornel;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PSULPICE;Saint-Sulpice, Chemin Vert;1 Impasse du Chemin Vert 60430 Saint-Sulpice;60598;2;FR*S60*EVWHT*2;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.3468, 2.11821;32;60;200067973;CC Thelloise;Saint-Sulpice;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PTRIECHATEAU;Trie-Château, Nationale;61 rue Nationale 60590 Trie-Château;60644;2;FR*S60*EWRTG*1;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.2851, 1.82146;32;60;246000707;CC du Vexin-Thelle;Trie-Château;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PVENETTE;Venette;23 rue de Compiègne 60280 Venette;60665;2;FR*S60*EGCCE*2;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.4154, 2.80243;32;60;200067965;CA de la Région de Compiègne et de la Basse Automne;Venette;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PVRGNNE;Lamorlaye, Château;36 rue Michel Bléré 60260 Lamorlaye;60346;2;FR*S60*EGJBQ*1;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-05-17;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.1528, 2.44243;32;60;246000764;CC de l'Aire Cantilienne;Lamorlaye;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PLACHAPELLEENSE;La Chapelle-en-Serval, Place Dauphiné;Place Dauphiné 60520 La Chapelle-en-Serval;60142;2;FR*S60*EBSVU*2;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.1273, 2.53077;32;60;246000764;CC de l'Aire Cantilienne;La Chapelle-en-Serval;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PBQQLUY;Beauvais, Hôtel de Ville;1 rue Desgroux 60000 Beauvais;60057;4;FR*S60*EKMQT*1;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-08-14;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.4297, 2.0813;32;60;200067999;CA du Beauvaisis;Beauvais;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PJJNZPM;Chamant, Rue du Poteau;Rue du Poteau  60300 Chamant;60138;2;FR*S60*EKLMU*1;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-07-16;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.2182, 2.59502;32;60;200066975;CC Senlis Sud Oise;Chamant;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PORRY;Orry-la-Ville, 18 juin 1940;Rue du 18 juin 1940 60560 Orry-la-Ville;60482;2;FR*S60*EXSAT*1;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.1303, 2.515;32;60;246000764;CC de l'Aire Cantilienne;Orry-la-Ville;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PAMBLAINVILLE;Amblainville, Nationale;51 route Nationale 60110 Amblainville;60010;2;FR*S60*EFLLJ*1;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.2017, 2.11993;32;60;246000582;CC des Sablons;Amblainville;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PAUNEUIL;Auneuil, Gymnase;parking Gymanse 60390 Auneuil;60029;2;FR*S60*ECBLF*1;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.3654, 1.99012;32;60;200067999;CA du Beauvaisis;Auneuil;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PWQSGHK;Verberie, Ecole;10D rue des Remparts 60410 Verberie;60667;2;FR*S60*EBXUR*2;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.3084, 2.72718;32;60;200067965;CA de la Région de Compiègne et de la Basse Automne;Verberie;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PCHANTILLY;Chantilly , Omer Vallon;Place Omer Vallon 60500 Chantilly;60141;2;FR*S60*EAVAR*2;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.194, 2.46569;32;60;246000764;CC de l'Aire Cantilienne;Chantilly;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PSTMAX8MAI;Saint-Maximin, 8 Mai 1945;4 rue du 8 Mai 1945 60740 Saint-Maximin;60589;2;FR*S60*EGLSQ*2;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.2214, 2.44549;32;60;200068047;CA Creil Sud Oise;Saint-Maximin;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PBQQLUY;Beauvais, Hôtel de Ville;1 rue Desgroux 60000 Beauvais;60057;4;FR*S60*EKRGS*2;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-08-14;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.4297, 2.0813;32;60;200067999;CA du Beauvaisis;Beauvais;HAUTS DE FRANCE;OISE
SE60;Freshmile;Mouv'Oise;FR*S60*PCHANTILLY;Chantilly , Omer Vallon;Place Omer Vallon 60500 Chantilly;60141;2;FR*S60*EAVAR*1;22.0;T2 – E/F;Gratuit;24h/24 7j/7;;2018-04-20;https://www.data.gouv.fr/fr/datasets/mouvoise/#resource-123f2b49-408e-4107-beb9-6ca3af9b75d1;49.194, 2.46569;32;60;246000764;CC de l'Aire Cantilienne;Chantilly;HAUTS DE FRANCE;OISE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E0269115A;0015 - Avenue Archimède;Espace créatis avenue Archimède 02100 SAINT QUENTIN;02691;2;FR*S02*E0269115A2;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.856056, 3.263795;32;02;200071892;CA du Saint-Quentinois;Saint-Quentin;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E0272291A;0091- Boulevard Jeanne d’arc;Boulevard Jeanne d’arc côté école abords du poste 02200 SOISSONS;02722;2;FR*S02*E0272291A2;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.377839, 3.321658;32;02;240200477;CA GrandSoissons Agglomération;Soissons;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*E0230465A;0065 - UTAS de La FERE;Esplanade de l'Europe. rue du général de GAULLE  02800 LA FERE;02304;2;FR*S02*E0230465A2;22.0;E/F-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2020-09-03;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-23e00253-d144-447a-ae1c-92b2b774ab07;49.661971, 3.368606;32;02;200071785;CA Chauny-Tergnier-La Fère;La Fère;HAUTS DE FRANCE;AISNE
USEDA;CITEOS-FRESHMILE;DIRVE 02;FR*S02*P026917;0007  - Piscine rue Lamartine;Rue Lamartine, parking de la BUL 02100 SAINT QUENTIN;02691;2;FR*S02*E026917A;22.0;EF-T2;payant;accessible 24h/24 - 7j/7;recharge normale et accélérée accessible par application smartphone/internet et badge - informations site web useda.fr -facturation en fonction de la puissance et du temps de charge;2017-01-20;https://www.data.gouv.fr/fr/datasets/useda-dirve02/#resource-cd04822a-97ac-4291-9c50-6207764ea73b;49.83904108, 3.286017431;32;02;200071892;CA du Saint-Quentinois;Saint-Quentin;HAUTS DE FRANCE;AISNE
